from,to,demand
229,234,1200
229,235,2100
229,237,2100
229,238,1800
229,239,600
229,240,2400
229,241,1500.000001
229,242,2100
229,243,2100
229,244,1200
229,245,600
230,1,900
230,2,300
230,3,300
230,4,300
230,5,300
230,6,300
230,8,900
230,9,600
230,11,300
230,12,300
230,14,300
230,18,900
230,19,1800
230,20,8400
230,21,1500.000001
230,22,7500.000001
230,23,900
230,24,900
230,25,2400
230,26,4200
230,27,1200
230,29,900
230,33,300
230,34,1500.000001
230,35,300
230,37,300
230,40,300
230,41,600
230,42,300
230,44,300
230,45,600
230,49,300
230,50,300
230,51,300
230,52,300
230,55,300
230,56,300
230,60,300
230,66,600
230,67,600
230,69,600
230,70,1500.000001
230,71,300
230,72,1500.000001
230,74,600
230,75,300
230,85,300
230,117,10500
230,157,300
230,158,2700
230,160,300
230,162,2400
230,163,600
230,164,600
230,167,300
230,168,2100
230,169,1500.000001
230,170,1200
230,171,900
230,174,1200
230,175,600
230,176,300
230,177,600
230,178,300
230,179,900
230,180,9300
230,181,600
230,183,6300
230,184,3300
230,185,10200
230,188,900
230,190,900
230,191,900
230,192,2100
230,193,12900
230,194,4800
230,195,12600
230,196,14700
230,197,9600
230,198,5100
230,199,2100
230,200,1500.000001
230,201,5700
230,202,600
230,203,3600
230,204,2400
230,205,600
230,206,6600
230,207,7200
230,209,900
230,210,5400
230,211,2700
230,212,900
230,213,600
230,214,900
230,215,900
230,216,1200
230,217,1800
230,218,2100
230,220,12300
230,222,1800
230,224,2400
230,225,600
230,226,2400
230,227,900
230,228,1200
230,229,17100
230,231,16800
230,232,5400
230,233,5100
230,234,900
230,235,1800
230,236,600
230,237,1500.000001
230,238,600
230,239,600
230,240,1200
230,242,900
230,243,300
230,244,300
230,245,300
231,1,600
231,2,600
231,3,300
231,4,900
231,5,600
231,7,300
231,8,300
231,9,900
231,10,900
231,11,600
231,12,600
231,14,300
231,15,300
231,16,300
231,17,300
231,19,3300
231,20,1200
231,21,300
231,22,1800
231,24,300
231,25,8100
231,26,5400
231,27,1500.000001
231,28,600
231,29,1200
231,31,300
231,34,2100
231,38,300
231,40,300
231,41,2400
231,44,300
231,45,600
231,48,300
231,49,300
231,50,600
231,55,300
231,60,300
231,61,300
231,65,1200
231,66,600
231,67,600
231,69,600
231,70,1800
231,71,600
231,72,2100
231,74,600
231,76,300
231,77,300
231,78,300
231,82,300
231,86,600
231,91,300
231,93,300
231,113,9300
231,156,300
231,157,1800
231,158,3600
231,159,2100
231,162,1800
231,163,300
231,164,300
231,167,1500.000001
231,168,1800
231,169,2700
231,170,2100
231,172,300
231,173,600
231,174,1500.000001
231,175,1800
231,176,1500.000001
231,178,900
231,180,6600
231,181,900
231,182,300
231,183,1800
231,184,4800
231,185,16200
231,188,900
231,190,600
231,191,1200
231,192,2400
231,193,17100
231,194,6900
231,195,19200
231,196,21900
231,197,13200
231,198,8100
231,199,4200
231,200,3000
231,201,8700
231,202,600
231,203,4800
231,204,4200
231,205,1200
231,206,7500.000001
231,207,8400
231,209,1200
231,210,7200
231,211,3300
231,212,600
231,213,1800
231,214,1500.000001
231,215,300
231,216,1200
231,217,3000
231,218,3300
231,220,14700
231,221,300
231,222,1500.000001
231,224,2100
231,225,900
231,226,1800
231,227,300
231,228,300
231,229,4500.000001
231,230,7200
231,232,13500
231,233,13800
231,234,1200
231,235,4200
231,237,2400
231,238,900
231,239,900
231,240,1800
231,241,300
231,242,300
231,243,300
231,244,1500.000001
231,245,900
232,1,300
232,2,600
232,3,600
232,5,300
232,6,600
232,7,600
232,8,300
232,9,600
232,10,600
232,12,600
232,19,900
232,20,1200
232,21,300
232,22,2400
232,23,300
232,24,300
232,25,9000
232,26,20700
232,27,4800
232,28,600
232,29,1200
232,31,300
232,34,2700
232,35,300
232,38,900
232,39,600
232,40,1200
232,41,1800
232,42,300
232,43,300
232,45,900
232,47,300
232,57,300
232,65,600
232,66,300
232,67,600
232,69,300
232,70,2100
232,71,300
232,72,2100
232,74,1500.000001
232,75,300
232,80,600
232,83,300
232,86,300
232,90,300
232,93,300
232,114,2700
232,115,1500.000001
232,156,900
232,157,600
232,158,3900
232,159,2700
232,162,1800
232,163,600
232,164,900
232,165,900
232,167,2100
232,168,300
232,169,3600
232,170,1800
232,173,1200
232,174,1500.000001
232,175,300
232,178,600
232,180,6900
232,181,1500.000001
232,182,300
232,183,3600
232,184,2100
232,185,14100
232,188,300
232,190,900
232,191,1500.000001
232,192,2400
232,193,21600
232,194,9900
232,195,22500
232,196,26400
232,197,15000.00001
232,198,8100
232,199,4500.000001
232,200,2400
232,201,9600
232,202,300
232,203,6000
232,204,4500.000001
232,205,1800
232,206,10200
232,207,14400
232,208,600
232,209,600
232,210,8400
232,211,2100
232,212,1200
232,213,1800
232,215,900
232,216,1800
232,217,1800
232,218,3000
232,219,600
232,220,19200
232,222,600
232,224,3000
232,225,600
232,226,900
232,228,300
232,229,3000
232,230,7500.000001
232,231,44100
232,233,24300
232,234,1500.000001
232,235,7500.000001
232,236,300
232,237,3000
232,238,900
232,239,1200
232,240,300
232,241,300
232,242,900
232,244,1800
232,245,600
233,1,600
233,2,300
233,3,600
233,4,300
233,5,600
233,7,300
233,9,300
233,11,300
233,14,300
233,17,300
233,19,600
233,20,600
233,22,600
233,25,2400
233,26,16200
233,27,3300
233,28,900
233,29,600
233,30,300
233,31,300
233,34,2100
233,35,300
233,38,300
233,39,300
233,40,300
233,41,1500.000001
233,42,300
233,44,300
233,48,900
233,52,300
233,53,600
233,65,600
233,66,300
233,68,600
233,70,1500.000001
233,71,600
233,72,1500.000001
233,74,1200
233,75,300
233,76,300
233,78,300
233,80,300
233,88,300
233,89,300
233,90,300
233,93,300
233,115,1500.000001
233,156,1200
233,157,900
233,158,1800
233,159,1200
233,162,1500.000001
233,163,600
233,164,900
233,167,1500.000001
233,168,1800
233,169,1500.000001
233,170,900
233,173,900
233,174,1200
233,175,900
233,176,600
233,178,300
233,180,6600
233,181,1200
233,183,900
233,184,2700
233,185,8700
233,188,300
233,190,1800
233,191,1200
233,192,4500.000001
233,193,11100
233,194,3900
233,195,12000
233,196,11700
233,197,7800
233,198,6900
233,199,1800
233,200,900
233,201,6600
233,203,3300
233,204,3600
233,205,1500.000001
233,206,8100
233,207,9000
233,208,600
233,209,600
233,210,3900
233,211,1500.000001
233,212,900
233,213,2100
233,214,300
233,215,1200
233,216,600
233,217,1500.000001
233,218,1200
233,220,10200
233,221,300
233,222,900
233,224,1800
233,225,1200
233,226,600
233,227,300
233,228,900
233,229,1800
233,230,3600
233,231,17700
233,232,16500
233,234,1800
233,235,5100
233,237,900
233,238,600
233,239,600
233,240,600
233,243,300
233,244,900
233,245,600
234,1,300
234,2,600
234,3,900
234,5,300
234,9,300
234,10,300
234,16,300
234,18,300
234,19,600
234,20,300
234,21,600
234,22,1500.000001
234,25,1800
234,26,7800
234,27,1200
234,29,2700
234,34,3600
234,35,300
234,38,900
234,39,600
234,40,600
234,41,900
234,45,900
234,48,600
234,60,300
234,65,300
234,66,600
234,68,600
234,69,600
234,70,900
234,71,300
234,72,1800
234,74,300
234,75,300
234,76,300
234,80,600
234,85,300
234,87,300
234,115,900
234,156,300
234,157,300
234,158,2400
234,159,1500.000001
234,162,300
234,164,600
234,167,600
234,168,300
234,169,1200
234,170,1500.000001
234,173,600
234,174,1500.000001
234,176,1200
234,178,900
234,180,8400
234,181,300
234,183,600
234,184,2400
234,185,7200
234,188,300
234,190,900
234,191,300
234,192,1800
234,193,14100
234,194,5700
234,195,12900
234,196,15600
234,197,8400
234,198,7500.000001
234,199,2700
234,200,1500.000001
234,201,6900
234,202,300
234,203,4200
234,204,2400
234,205,1800
234,206,9600
234,207,12000
234,208,300
234,209,600
234,210,4500.000001
234,211,1800
234,212,900
234,213,1200
234,214,600
234,216,900
234,217,1800
234,218,1800
234,219,600
234,220,13500
234,222,300
234,224,1800
234,225,300
234,227,600
234,228,300
234,229,1800
234,230,2100
234,231,12600
234,232,4500.000001
234,233,14400
234,235,16500
234,236,300
234,237,1200
234,238,900
234,239,900
234,240,1200
234,241,300
234,242,300
234,244,900
234,245,1200
235,1,900
235,2,1200
235,3,900
235,4,300
235,5,600
235,8,300
235,9,300
235,10,300
235,11,300
235,18,300
235,19,300
235,20,300
235,21,900
235,22,8400
235,23,1200
235,24,300
235,25,2700
235,26,9600
235,27,2400
235,28,600
235,29,29700
235,30,600
235,31,900
235,33,900
235,34,8400
235,35,300
235,38,2100
235,39,600
235,40,1200
235,41,4200
235,42,900
235,45,1500.000001
235,47,300
235,52,300
235,56,300
235,58,300
235,60,300
235,65,300
235,66,600
235,68,300
235,69,600
235,70,2100
235,71,900
235,72,3300
235,74,900
235,75,300
235,76,600
235,83,300
235,85,300
235,91,300
235,131,3300
235,156,300
235,157,600
235,158,2700
235,159,4500.000001
235,162,300
235,164,900
235,165,600
235,167,1800
235,168,1500.000001
235,169,3300
235,170,2400
235,172,300
235,174,2100
235,175,300
235,176,2700
235,178,300
235,179,600
235,180,6300
235,181,600
235,183,1200
235,184,1500.000001
235,185,12600
235,188,300
235,190,900
235,191,2100
235,192,3300
235,193,23700
235,194,10200
235,195,23700
235,196,28800
235,197,13800
235,198,10500
235,199,5400
235,200,2400
235,201,12600
235,202,300
235,203,7200
235,204,6600
235,205,2700
235,206,19200
235,207,21900
235,208,900
235,209,900
235,210,7800
235,211,2100
235,212,1800
235,213,1500.000001
235,214,1200
235,215,900
235,216,2100
235,217,3000
235,218,2400
235,219,600
235,220,25800
235,221,300
235,222,900
235,224,2700
235,225,600
235,226,600
235,227,300
235,228,900
235,229,3000
235,230,3000
235,231,20400
235,232,7800
235,233,16800
235,234,6300
235,236,3600
235,237,4200
235,238,2100
235,239,1200
235,240,1200
235,241,300
235,242,900
235,243,600
235,244,1500.000001
235,245,900
236,3,300
236,10,300
236,12,300
236,21,1200
236,22,4200
236,23,600
236,24,600
236,25,300
236,26,1800
236,27,300
236,29,14100
236,30,600
236,31,300
236,34,1200
236,35,300
236,38,300
236,39,300
236,40,300
236,41,1500.000001
236,43,300
236,45,300
236,48,300
236,69,600
236,70,900
236,71,300
236,72,1200
236,74,300
236,83,300
236,86,300
236,90,300
236,93,600
236,110,3300
236,156,300
236,159,900
236,164,600
236,167,300
236,168,300
236,169,900
236,174,300
236,175,600
236,176,900
236,179,300
236,180,1200
236,183,3300
236,184,1200
236,185,2100
236,190,1200
236,191,300
236,192,1200
236,193,4800
236,194,1500.000001
236,195,4200
236,196,5100
236,197,2700
236,198,2100
236,199,900
236,200,300
236,201,2100
236,202,300
236,203,1200
236,204,1500.000001
236,205,600
236,206,3000
236,207,3600
236,210,900
236,211,600
236,212,300
236,214,600
236,216,900
236,217,300
236,218,900
236,219,300
236,220,5100
236,221,300
236,222,300
236,224,900
236,226,300
236,227,300
236,229,900
236,230,1500.000001
236,231,3900
236,232,1800
236,233,3900
236,234,1200
236,235,20700
236,237,1200
236,238,300
236,239,300
236,240,300
236,243,600
236,244,600
237,1,1500.000001
237,2,1800
237,3,2100
237,4,600
237,5,300
237,8,600
237,9,1200
237,10,300
237,12,300
237,15,300
237,19,300
237,22,900
237,24,300
237,25,1500.000001
237,26,4500.000001
237,27,900
237,28,300
237,29,1200
237,30,300
237,31,300
237,34,12900
237,35,600
237,37,900
237,38,3300
237,39,1500.000001
237,40,4500.000001
237,41,14400
237,42,6300
237,43,2100
237,44,600
237,45,8100
237,46,300
237,48,2700
237,50,300
237,52,900
237,53,600
237,55,300
237,65,2100
237,66,600
237,67,300
237,68,600
237,69,900
237,70,4500.000001
237,71,2100
237,72,5100
237,74,2700
237,75,900
237,76,600
237,80,900
237,86,900
237,89,300
237,91,600
237,93,600
237,103,12300
237,156,600
237,158,2400
237,159,5700
237,162,300
237,163,300
237,165,1200
237,167,900
237,168,900
237,169,3300
237,170,2700
237,173,2700
237,174,1800
237,175,5400
237,176,5700
237,178,1200
237,179,300
237,180,8700
237,181,300
237,183,1200
237,184,2400
237,185,11700
237,190,3300
237,191,5100
237,192,6600
237,193,23400
237,194,9600
237,195,24900
237,196,25800
237,197,15000.00001
237,198,8100
237,199,4500.000001
237,200,2700
237,201,12900
237,202,600
237,203,14400
237,204,11100
237,205,2100
237,206,19800
237,207,46200.00001
237,208,3000
237,209,2100
237,210,6900
237,211,2100
237,212,1800
237,213,2100
237,214,1200
237,215,600
237,216,1500.000001
237,217,2400
237,218,2400
237,220,54600
237,221,900
237,222,1500.000001
237,224,13500
237,225,1200
237,226,300
237,228,600
237,229,1800
237,230,1800
237,231,18000
237,232,4500.000001
237,233,12300
237,234,1200
237,235,4800
237,238,2100
237,239,1500.000001
237,240,900
237,241,600
237,243,300
237,244,13800
237,245,300
238,1,2100
238,2,1200
238,3,900
238,4,300
238,5,300
238,7,300
238,9,600
238,10,300
238,12,300
238,17,300
238,18,300
238,19,1200
238,20,300
238,24,300
238,25,300
238,26,600
238,32,300
238,36,300
238,40,300
238,45,900
238,46,300
238,48,600
238,49,6900
238,50,20700
238,51,1800
238,52,300
238,53,300
238,60,300
238,65,1500.000001
238,66,1800
238,67,3000
238,69,300
238,70,1800
238,71,600
238,72,2400
238,73,300
238,74,300
238,75,900
238,80,300
238,85,300
238,86,300
238,87,300
238,92,300
238,93,900
238,99,8400
238,157,300
238,158,3900
238,159,2700
238,160,300
238,162,900
238,167,7200
238,168,3600
238,169,7200
238,172,1500.000001
238,173,21600
238,174,37500
238,175,2400
238,177,300
238,178,11700
238,179,300
238,180,33900
238,184,3900
238,185,10200
238,186,20400
238,190,600
238,191,4200
238,192,3900
238,193,39900
238,194,14100
238,195,26400
238,196,32400
238,197,11400
238,198,15600
238,199,11400
238,200,5100
238,201,33900
238,202,3000
238,203,18900
238,204,4500.000001
238,205,900
238,206,6300
238,207,9900
238,208,600
238,209,300
238,210,3600
238,211,1800
238,212,300
238,213,2400
238,214,1200
238,215,1200
238,216,2400
238,217,2100
238,218,2100
238,220,38700
238,221,1500.000001
238,222,900
238,224,5700
238,225,900
238,226,900
238,229,1500.000001
238,230,600
238,231,5700
238,232,1200
238,233,1500.000001
238,234,300
238,235,900
238,237,600
238,239,12900
238,240,38700
238,241,900
238,243,300
238,244,1500.000001
238,245,600
239,1,1500.000001
239,2,900
239,3,300
239,9,300
239,10,300
239,25,300
239,27,300
239,29,300
239,30,300
239,33,300
239,34,600
239,39,300
239,40,300
239,41,600
239,45,300
239,48,600
239,49,4200
239,50,6300
239,51,10200
239,53,600
239,54,300
239,57,300
239,65,1200
239,66,7500.000001
239,67,5400
239,70,1800
239,71,300
239,72,2400
239,74,300
239,75,300
239,82,300
239,128,9000
239,156,1200
239,157,600
239,158,1500.000001
239,159,2100
239,160,600
239,162,1200
239,163,300
239,164,300
239,165,300
239,167,7800
239,168,4200
239,169,9300
239,173,15600
239,174,10200
239,175,6600
239,176,900
239,177,1200
239,178,86400
239,179,600
239,180,36900
239,181,90600
239,183,300
239,184,3600
239,185,35700
239,186,3000
239,190,1200
239,191,9900
239,193,27300
239,194,9300
239,195,19200
239,196,22500
239,197,10500
239,198,9300
239,199,7200
239,200,3900
239,201,18300
239,202,1800
239,203,15900
239,204,6900
239,205,1500.000001
239,206,6000
239,207,12000
239,208,900
239,209,900
239,210,5100
239,211,900
239,212,600
239,213,600
239,214,1500.000001
239,215,900
239,216,900
239,217,900
239,218,1800
239,220,39300
239,221,1800
239,222,300
239,224,5700
239,225,1800
239,226,600
239,228,600
239,229,1500.000001
239,230,900
239,231,5700
239,232,900
239,233,1200
239,234,300
239,235,300
239,236,300
239,237,900
239,238,61200
239,240,105300
239,241,300
239,242,300
239,244,3000
239,245,900
240,2,900
240,3,900
240,4,300
240,5,300
240,7,300
240,8,300
240,10,600
240,25,300
240,26,600
240,33,300
240,34,600
240,39,300
240,41,600
240,45,300
240,48,300
240,49,3000
240,50,6900
240,51,11100
240,52,300
240,55,300
240,60,300
240,66,3000
240,67,3000
240,68,600
240,70,600
240,72,1200
240,80,300
240,87,300
240,99,1800
240,128,3300
240,156,300
240,158,2700
240,159,2400
240,162,300
240,167,5100
240,168,2100
240,169,3900
240,172,6300
240,173,17100
240,174,11100
240,175,1800
240,176,300
240,178,51600
240,180,21600
240,181,4500.000001
240,183,300
240,184,3900
240,185,11100
240,186,23700
240,190,300
240,191,3000
240,192,1500.000001
240,193,24300
240,194,7800
240,195,17100
240,196,17400
240,197,6900
240,198,11100
240,199,7200
240,200,3000
240,201,18000
240,202,1800
240,203,10500
240,204,2700
240,205,900
240,206,3000
240,207,7800
240,208,300
240,210,3600
240,211,1200
240,212,900
240,213,1200
240,214,300
240,215,300
240,216,1500.000001
240,217,600
240,218,900
240,220,27600
240,221,600
240,222,300
240,224,6000
240,227,300
240,228,600
240,229,900
240,230,300
240,231,5700
240,233,1500.000001
240,235,900
240,237,900
240,238,66900
240,239,34800
240,241,300
240,242,300
240,243,300
240,244,2100
240,245,300
241,8,300
241,9,900
241,10,300
241,14,1200
241,15,300
241,16,3300
241,17,3000
241,18,300
241,20,300
241,22,300
241,25,300
241,26,300
241,30,300
241,43,300
241,44,300
241,46,300
241,49,300
241,53,3300
241,54,600
241,55,600
241,56,5400
241,57,300
241,59,300
241,60,900
241,61,900
241,63,300
241,69,300
241,70,600
241,72,300
241,74,600
241,87,300
241,126,2100
241,127,2100
241,156,300
241,157,8100
241,158,7500.000001
241,161,6000
241,163,10500
241,164,1200
241,168,4200
241,169,1200
241,171,900
241,176,300
241,178,300
241,182,1500.000001
241,184,2700
241,185,5100
241,186,600
241,188,2700
241,190,300
241,191,900
241,192,900
241,193,6900
241,194,1800
241,195,6900
241,196,6900
241,197,3600
241,198,3600
241,199,1500.000001
241,200,900
241,201,3900
241,202,600
241,203,1800
241,204,1500.000001
241,205,300
241,206,2700
241,207,3300
241,210,1500.000001
241,211,900
241,212,900
241,213,1200
241,214,900
241,215,600
241,216,1200
241,217,1500.000001
241,218,900
241,220,6600
241,222,6300
241,223,300
241,224,900
241,225,1500.000001
241,226,7500.000001
241,227,1200
241,228,8700
241,229,6000
241,230,300
241,231,4200
241,232,900
241,233,900
241,234,600
241,235,300
241,237,300
241,238,900
241,239,600
241,240,600
241,242,19800
241,243,7200
241,244,600
241,245,300
242,2,600
242,3,300
242,4,300
242,8,300
242,9,1200
242,10,1500.000001
242,11,300
242,12,300
242,14,300
242,15,300
242,16,3300
242,17,2400
242,18,600
242,22,600
242,25,600
242,26,1500.000001
242,27,300
242,28,300
242,30,300
242,41,900
242,43,300
242,44,300
242,48,600
242,53,5700
242,54,1800
242,55,900
242,56,1500.000001
242,57,300
242,58,300
242,59,4800
242,60,3000
242,61,2100
242,62,300
242,63,300
242,64,900
242,66,1200
242,67,600
242,71,300
242,72,1500.000001
242,74,300
242,82,300
242,91,300
242,93,300
242,127,9600
242,157,13800
242,158,21000
242,161,6000
242,163,9900
242,164,4800
242,168,4500.000001
242,169,600
242,175,1800
242,176,300
242,182,30300.00001
242,184,900
242,185,6900
242,187,1200
242,188,21600
242,191,1200
242,192,900
242,193,9900
242,194,2700
242,195,10500
242,196,9900
242,197,8400
242,198,5100
242,199,3900
242,200,3000
242,201,4500.000001
242,203,3000
242,204,1500.000001
242,205,300
242,206,6000
242,207,6300
242,208,300
242,210,3300
242,211,900
242,212,600
242,213,1500.000001
242,214,900
242,216,2100
242,217,1500.000001
242,218,2700
242,219,1200
242,220,9900
242,221,300
242,222,4800
242,223,1500.000001
242,224,300
242,225,5700
242,226,5700
242,227,1500.000001
242,228,9600
242,229,6000
242,230,600
242,231,2400
242,232,1200
242,233,600
